,0
15549,535841401
15550,545307628
15551,251092940
15552,251092940
15553,101581662
15554,252768013
15555,92773055
15556,275994595
15557,282663205
15558,379158860
15559,278718264
15560,453105418
15561,126241132
15562,294779246
15563,371810878
15564,411030040
15565,411030040
15566,256978205
15567,317328875
15568,409738467
15569,3294731740
15570,1893830810
15571,391895495
15572,1550467221
15573,2135784138
15574,531701383
15575,600649252
15576,1686939252
15577,1683957528
15578,1653491489
15579,2025036564
15580,550859355
15581,314270990
15582,1837928211
15583,2109566015
15584,2113269980
15585,125584536
15586,305652387
15587,330816806
15588,55870889
15589,104770049
15590,246680726
15591,276046938
15592,361038857
15593,15466959
15594,284996217
15595,380902856
15596,412556116
15597,428772152
15598,105519875
15599,605540738
15600,350045637
15601,118784849
15602,62642766
15603,104631629
15604,105419495
15605,121201109
15606,124447646
15607,344830723
15608,293410259
15609,320977008
15610,85425484
15611,1452798591
15612,340445923
15613,316344609
15614,128585562
15615,308777260
15616,1458830349
15617,256033571
15618,117119568
15619,45803217
15620,120507069
15621,435382178
15622,362444410
15623,320977008
15624,84205986
15625,262332205
15626,276772613
15627,268702218
15628,586316281
15629,319986578
15630,1367127583
15631,79267229
15632,114301504
15633,33994650
15634,117766188
15635,44921174
15636,38101911
15637,247458692
15638,33221390
15639,106783480
15640,7477338
15641,17932298
15642,81961129
15643,342211809
15644,61710765
15645,37599085
15646,753434
15647,269128684
15648,1451369790
15649,83129119
15650,484692853
15651,104425390
15652,272266767
15653,347937942
15654,299410956
15655,311556842
15656,517381991
15657,391871945
15658,351826977
15659,471223953
15660,268876091
15661,133115341
15662,105899326
15663,3932329848
15664,58117683
15665,56140845
15666,76989863
15667,2569476
15668,35315599
15669,31790443
15670,58093516
15671,6758344
15672,83207119
15673,31535667
15674,2347310
15675,89981338
15676,1692952672
15677,438832547
15678,89981338
15679,1761379821
15680,593056651
15681,134560827
15682,132513053
15683,437316599
15684,134560827
15685,1475130250
15686,132513053
15687,1393018892
15688,1442978598
15689,1678076786
15690,1409242890
15691,38259536
15692,538898762
15693,545576715
15694,323121407
15695,122489234
15696,1532739983
15697,399256596
15698,408626903
15699,328213432
15700,446649785
15701,412665539
15702,487842636
15703,1388149861
15704,395253036
15705,1388149861
15706,72913895
15707,98188573
15708,71172765
15709,57367994
15710,74632517
15711,63230423
15712,70211049
15713,118406421
15714,113303994
15715,115402350
15716,417716541
15717,92552061
15718,291928670
15719,421415150
15720,270026619
15721,1629243967
15722,1333482530
15723,334170411
15724,561330827
15725,1303873466
15726,391636106
15727,1374784435
15728,624676050
15729,1416649941
15730,421429484
15731,1480050
15732,8713163
15733,54292430
15734,36605651
15735,3524704
15736,496677331
15737,493159902
15738,78718515
15739,328990266
15740,262187611
15741,69706226
15742,417291933
15743,584077845
15744,110796618
15745,1594679609
15746,1736225866
15747,346033230
15748,497208245
15749,42409620
15750,396999093
15751,128770115
15752,396999093
15753,1426556506
15754,1703284123
15755,314264497
15756,42409620
15757,95397820
15758,1773483437
15759,488508051
15760,261367196
15761,33336007
15762,90691678
15763,56828945
15764,65782215
15765,127253163
15766,301355205
15767,2101063
15768,477397687
15769,540917465
15770,15805385
15771,5361904
15772,53498369
15773,475629387
15774,2875681
15775,345982426
15776,128760365
15777,107917079
15778,250604551
15779,1302743829
15780,31263047
15781,331026052
15782,137208501
15783,133584652
15784,400961617
15785,348523513
15786,246151642
15787,136823871
15788,122360564
15789,112159924
15790,414901876
15791,1852015749
15792,1962247011
15793,3989449069
15794,1949147726
15795,3384823040
15796,2119608271
15797,3989449069
15798,2059198751
15799,2123804321
15800,2033948150
15801,2084206373
15802,1519509064
15803,1287623519
15804,1857212138
15805,3384823040
15806,335209051
15807,2017909984
15808,1854357860
15809,510793254
15810,1332918775
15811,469068798
15812,1764846611
15813,335209051
15814,335209051
15815,629577389
15816,1670661370
15817,557198987
15818,1398992654
15819,1762046652
15820,1414528469
15821,483989681
15822,645698782
15823,120285748
15824,107098551
15825,306890801
15826,496634664
15827,593772856
15828,483989681
15829,290459534
15830,1446581740
15831,481336063
15832,455877907
15833,286260779
15834,1600535632
15835,317166211
15836,424205125
15837,496634664
15838,274701213
15839,498886309
15840,1399435660
15841,483989681
15842,117505280
15843,365944209
15844,550773388
15845,532248736
15846,402086753
15847,1292381226
15848,545784698
15849,1294725575
15850,374112337
15851,98073811
15852,340396239
15853,95301271
15854,266795751
15855,249548875
15856,449130828
15857,125601169
15858,438516537
15859,497357920
15860,355665389
15861,1887995841
15862,1328406343
15863,122311329
15864,1473590110
15865,1520312601
15866,89034379
15867,252316495
15868,104162927
15869,111915189
15870,317002677
15871,249777895
15872,69243977
15873,98012201
15874,101616704
15875,74274182
15876,134413289
15877,323487687
15878,442111386
15879,102711513
15880,423077574
15881,1419533820
15882,488664752
15883,363900295
15884,1452865821
15885,1328665516
15886,593083305
15887,107489482
15888,1772258231
15889,572986844
15890,3403372515
15891,412727629
15892,332396759
15893,103756489
15894,382079156
15895,388634411
15896,3270999937
15897,1756163347
15898,1790669005
15899,1923118975
15900,329606411
15901,1739320419
15902,1941162846
15903,1640681117
15904,1466055187
15905,3261624472
15906,1569275889
15907,533248806
15908,633401521
15909,2032510018
15910,3239408186
15911,416935962
15912,1889644573
15913,1787382835
15914,1849494988
15915,3251345258
15916,333530262
15917,491586030
15918,112967665
15919,309428792
15920,318060635
15921,50004750
15922,509657999
15923,105629041
15924,105629041
15925,2132876102
15926,137113757
15927,137113757
15928,102492762
15929,1372873734
15930,260572539
15931,132445745
15932,83385463
15933,376926979
15934,1514237240
15935,542648022
15936,1497294341
15937,112528296
15938,547761015
15939,1421242419
15940,288662637
15941,34897887
15942,289301068
15943,305806836
15944,491247837
15945,406793724
15946,98977136
15947,413786494
15948,570740048
15949,285619972
15950,1385562416
15951,1474252277
15952,502019447
15953,559908920
15954,517746533
15955,89851588
15956,6741613
15957,286943175
15958,266614427
15959,313689389
15960,340203066
15961,314891000
15962,412423246
15963,337874401
15964,552418129
15965,130615997
15966,476977030
15967,314645889
15968,334314692
15969,1286068369
15970,610278474
15971,435313181
15972,346790689
15973,36610149
15974,100045722
15975,94420451
15976,257501005
15977,36610149
15978,512817025
15979,83745754
15980,19656667
15981,446602055
15982,635360537
15983,606717122
15984,133557770
15985,433588380
15986,264017265
15987,123266039
15988,428979461
15989,36322178
15990,128674073
15991,309014911
15992,436406756
15993,263372997
15994,348250129
15995,284554206
15996,248567940
15997,633780171
15998,123924638
15999,277790008
16000,455390256
16001,1612059296
16002,338849045
16003,1623684701
16004,54854365
16005,2761369
16006,54854365
16007,54854365
16008,54854365
16009,312463942
16010,329621544
16011,568474901
16012,322463593
16013,291864777
16014,321234012
16015,574887172
16016,326413894
16017,113165290
16018,1384566266
16019,480311177
16020,447776395
16021,317357652
16022,125379624
16023,121454073
16024,41999874
16025,401628146
16026,393000836
16027,9743403
16028,86918476
16029,81162137
16030,136329927
16031,334173070
16032,312150528
16033,510700345
16034,402086753
16035,267057113
16036,286317740
16037,499250544
16038,295510381
16039,311642816
16040,9792528
16041,312498414
16042,637135275
16043,1298364861
16044,280853470
16045,419624345
16046,471456026
16047,354296407
16048,279983114
16049,617976247
16050,286332375
16051,577470750
16052,510652306
16053,512695959
16054,74347349
16055,330239270
16056,1546828827
16057,110820426
16058,356625175
16059,346092963
16060,365286537
16061,408643692
16062,258959669
16063,1472778302
16064,111678071
16065,16873023
16066,249421333
16067,333799199
16068,310933829
16069,375949587
16070,311756128
16071,83809529
16072,72788572
16073,20279396
16074,247601188
16075,496004642
16076,315511926
16077,475729271
16078,305150845
16079,1386548794
16080,39256799
16081,114592557
16082,288694822
16083,1330173064
16084,18170606
16085,269700047
16086,1422324355
16087,340007639
16088,313777152
16089,1422324355
16090,340007639
16091,1422324355
16092,1422324355
16093,1422324355
16094,377054902
16095,337530599
16096,130341392
16097,370781976
16098,500063702
16099,287021219
16100,313029249
16101,613278738
16102,42718060
16103,19391759
16104,107362443
16105,2842973
16106,84575600
16107,62941291
16108,69680188
16109,126585482
16110,106791314
16111,33820000
16112,88785841
16113,60015487
16114,1278497
16115,69207215
16116,134927344
16117,502988484
16118,1535583278
16119,573534523
16120,325030545
16121,1333482530
16122,79693741
16123,1858009031
16124,1290466973
16125,506009222
16126,1373675325
16127,1541741095
16128,401161950
16129,1850128078
16130,1688825387
16131,1625636570
16132,99934970
16133,356249089
16134,435407609
16135,331467775
16136,99934970
16137,381131880
16138,1501766334
16139,1697059501
16140,111266083
16141,404678625
16142,581454742
16143,557524878
16144,1816352936
16145,562464322
16146,252841783
16147,449831593
16148,1469139715
16149,376545407
16150,444919001
16151,1429220709
16152,354020308
16153,254542090
16154,1314247483
16155,2126713887
16156,345402036
16157,367979244
16158,1365425429
16159,1759998166
16160,1756761413
16161,1774999106
16162,1427103465
16163,1772668728
16164,1526714000
16165,1529008741
16166,612667017
16167,318307024
16168,1772668728
16169,1306655404
16170,86419159
16171,1325745063
16172,1308987901
16173,1413359870
16174,1999587037
16175,510547451
16176,343058805
16177,562313545
16178,76964525
16179,1338716787
16180,93124938
16181,63330716
16182,115752592
16183,34112844
16184,39357847
16185,37880824
16186,37164728
16187,122562056
16188,450962620
16189,18158123
16190,340007639
16191,328871134
16192,418136906
16193,1497720636
16194,251150223
16195,1815593449
16196,1409093771
16197,1455578738
16198,1663821347
16199,1329852079
16200,357283927
16201,1666413148
16202,1518356777
16203,1919565256
16204,1377589171
16205,336098073
16206,87050517
16207,435994728
16208,1818061784
16209,602967485
16210,589286344
16211,497260160
16212,2013223630
16213,303842183
16214,384395128
16215,3696172673
16216,328041733
16217,481940334
16218,3322135970
16219,633312850
16220,609940942
16221,635812700
16222,91191836
16223,1444911245
16224,295654277
16225,1750768211
16226,1654407886
16227,426773303
16228,1884749722
16229,3295224286
16230,1927191499
16231,436563295
16232,527912643
16233,121043464
16234,622612996
16235,326895499
16236,509210628
16237,482153685
16238,452847807
16239,433873216
16240,1292141169
16241,89068352
16242,128229817
16243,1483999588
16244,582790798
16245,105627099
16246,105627099
16247,36884992
16248,36099428
16249,43523348
16250,486674032
16251,44475602
16252,296466221
16253,64569354
16254,256552678
16255,90406555
16256,71802883
16257,438393792
16258,73995075
16259,1288031976
16260,324185375
16261,314822560
16262,575847071
16263,102557806
16264,516416101
16265,412530080
16266,88499649
16267,442697949
16268,327304573
16269,546739319
16270,413538991
16271,261570222
16272,291080213
16273,111281779
16274,110202221
16275,31360714
16276,402049053
16277,9743403
16278,399541220
16279,274809979
16280,528285151
16281,303740700
16282,1451495477
16283,317036799
16284,496239985
16285,263119256
16286,1366859620
16287,263685989
16288,54662727
16289,302359228
16290,471263893
16291,413533633
16292,51088164
16293,3881774
16294,39465678
16295,39360642
16296,49300562
16297,52895617
16298,61176028
16299,49300562
16300,84203715
16301,294431447
16302,351267532
16303,52895617
16304,1297727717
16305,1714428774
16306,334289842
16307,322872089
16308,135322773
16309,263181155
16310,131939342
16311,364951559
16312,477361615
16313,583670264
16314,501841441
16315,1567459683
16316,101763770
16317,1569158140
16318,1307243182
16319,1749693721
16320,1752300804
16321,364792795
16322,546339771
16323,512057524
16324,343160162
16325,70436671
16326,367963531
16327,1378743842
16328,538393294
16329,70436671
16330,574579123
16331,581990886
16332,291836826
16333,560143276
16334,322875238
16335,283535851
16336,475257917
16337,1408664569
16338,511914415
16339,468836678
16340,504439276
16341,410540918
16342,503176517
16343,507690851
16344,70436671
16345,120690983
16346,403168139
16347,256401655
16348,403168139
16349,273000110
16350,252954950
16351,299350553
16352,304572366
16353,247316726
16354,415806019
16355,36315443
16356,248314351
16357,1434362659
16358,101137923
16359,345573071
16360,1303057434
16361,1502880757
16362,70436671
16363,454304449
16364,258060246
16365,517821268
16366,1987190775
16367,1619790180
16368,1616189482
16369,1516800299
16370,384657148
16371,532789000
16372,403593333
16373,301706633
16374,396305596
16375,1334339706
16376,258098409
16377,3309004629
16378,375530446
16379,1706272404
16380,1357494990
16381,305126830
16382,45818549
16383,300210972
16384,503898681
16385,137632328
16386,137614532
16387,266911943
16388,611276609
16389,47266711
16390,45818549
16391,43024123
16392,449970239
16393,52437581
16394,567450199
16395,300519362
16396,300519362
16397,620318686
16398,566672300
16399,607193834
16400,1444465987
16401,449743844
16402,300519362
16403,77665909
16404,595724405
16405,496093264
16406,1306624561
16407,349779633
16408,300519362
16409,2004162796
16410,535872434
16411,303572751
16412,423159428
16413,316301163
16414,414792682
16415,1288440437
16416,319267409
16417,409053933
16418,543037164
16419,406445865
16420,112833899
16421,1315516954
16422,353208188
16423,1505896063
16424,500117995
16425,556136040
16426,346926370
16427,487880344
16428,107409576
16429,62738439
16430,1417759154
16431,79314770
16432,319315664
16433,79786534
16434,46506596
16435,388640133
16436,113780196
16437,94460068
